202, 197, 1
197, 201, 1
196, 140, 1
125, 146, 12
197, 311, 1
3, 292, 1
292, 168, 1
91, 266, 3
221, 331, 1
10, 45, 1
197, 209, 1
209, 78, 1
5, 157, 1
122, 117, 1
268, 78, 1
219, 118, 1
219, 38, 1
38, 240, 2
240, 141, 1
195, 144, 2
144, 4, 1
7, 144, 1
144, 195, 1
3, 144, 1
144, 144, 1
144, 6, 1
91, 93, 1
93, 197, 1
4, 331, 55
192, 175, 4
78, 142, 68
3, 38, 6
142, 175, 2
120, 308, 1
37, 7, 2
91, 308, 1
308, 162, 2
120, 91, 1
114, 174, 3
174, 66, 1
66, 12, 3
33, 268, 1
268, 60, 1
120, 40, 1
192, 9, 1
9, 197, 1
174, 118, 3
7, 118, 1
40, 3, 3
5, 9, 1
9, 40, 1
40, 207, 1
207, 196, 3
196, 314, 3
314, 118, 3
5, 314, 3
140, 118, 1
140, 314, 1
314, 91, 5
3, 207, 2
6, 40, 1
40, 314, 1
314, 40, 1
3, 9, 1
9, 91, 1
196, 9, 1
9, 192, 3
314, 196, 2
94, 9, 1
4, 30, 1
30, 9, 1
4, 196, 2
314, 5, 4
314, 9, 1
3, 30, 1
30, 196, 1
314, 3, 1
3, 40, 1
196, 83, 2
83, 83, 1
40, 7, 1
5, 38, 14
38, 40, 1
118, 13, 1
10, 196, 14
10, 40, 3
40, 10, 1
192, 19, 2
19, 120, 2
19, 175, 1
38, 221, 1
3, 12, 2
33, 60, 1
60, 3, 3
91, 118, 1
221, 192, 3
194, 38, 1
11, 122, 1
45, 243, 1
243, 45, 1
91, 300, 1
6, 15, 1
15, 38, 1
13, 192, 1
266, 168, 3
4, 309, 3
54, 309, 219
309, 54, 3
240, 309, 2
175, 78, 25
78, 183, 1
183, 195, 2
5, 15, 1
15, 197, 1
3, 117, 1
265, 220, 2
60, 199, 1
5, 268, 1
33, 120, 12
63, 199, 1
199, 174, 1
102, 141, 1
168, 141, 1
265, 11, 1
168, 266, 1
42, 192, 1
6, 159, 1
159, 3, 1
12, 60, 1
78, 122, 1
5, 159, 1
146, 13, 3
13, 39, 1
39, 4, 4
265, 13, 14
146, 66, 1
12, 102, 1
30, 78, 1
146, 6, 5
195, 266, 1
122, 265, 2
292, 146, 1
3, 160, 1
6, 117, 1
168, 292, 11
292, 265, 7
168, 10, 2
33, 331, 1
197, 207, 1
196, 265, 2
85, 91, 1
125, 207, 1
207, 309, 1
309, 4, 1
33, 309, 1
221, 54, 8
4, 66, 1
11, 78, 1
78, 197, 1
4, 270, 3
270, 11, 1
91, 162, 1
162, 195, 96
195, 162, 9
162, 6, 4
192, 54, 1
255, 102, 1
256, 256, 1
42, 240, 4
240, 148, 5
148, 140, 14
4, 148, 15
148, 78, 8
148, 168, 3
140, 148, 9
148, 4, 3
102, 140, 2
3, 148, 1
148, 148, 3
148, 102, 1
148, 240, 1
140, 102, 2
192, 331, 2
102, 196, 1
78, 54, 1
240, 122, 2
4, 269, 11
269, 196, 11
120, 78, 1
146, 331, 1
268, 197, 1
120, 102, 1
168, 85, 1
270, 6, 1
33, 258, 1
258, 268, 1
191, 268, 2
45, 201, 3
201, 6, 1
120, 125, 1
175, 33, 7
175, 63, 11
195, 202, 2
175, 200, 4
200, 63, 1
175, 202, 3
199, 175, 4
200, 4, 1
195, 307, 12
307, 120, 2
307, 63, 1
307, 3, 7
33, 63, 1
201, 175, 4
175, 197, 2
221, 307, 2
5, 307, 6
307, 5, 5
4, 307, 1
197, 175, 1
33, 307, 1
195, 12, 3
12, 12, 2
13, 175, 100
120, 57, 10
119, 195, 3
37, 175, 3
175, 57, 3
57, 174, 2
174, 37, 2
168, 91, 3
85, 197, 1
199, 39, 1
309, 102, 1
209, 5, 1
33, 146, 3
331, 125, 1
266, 3, 1
10, 42, 1
162, 168, 1
168, 162, 1
162, 174, 1
201, 201, 1
201, 42, 3
102, 214, 1
200, 102, 1
192, 205, 1
205, 4, 1
78, 242, 32
242, 78, 36
242, 240, 31
240, 242, 35
219, 102, 3
219, 265, 1
265, 194, 2
194, 265, 2
194, 240, 1
197, 265, 2
40, 141, 1
54, 240, 3
219, 192, 1
219, 195, 1
144, 91, 3
220, 174, 2
174, 78, 1
142, 240, 1
118, 265, 2
265, 118, 1
219, 196, 1
114, 197, 1
200, 175, 3
199, 119, 1
202, 45, 2
119, 175, 15
63, 307, 1
5, 202, 1
119, 37, 1
45, 60, 3
125, 175, 8
12, 175, 1
7, 13, 1
220, 168, 1
3, 155, 2
192, 7, 2
197, 42, 2
20, 10, 1
45, 183, 1
221, 60, 1
19, 195, 6
221, 196, 1
19, 54, 1
19, 140, 2
140, 19, 1
6, 64, 1
64, 19, 1
64, 78, 19
119, 54, 1
221, 91, 3
45, 162, 2
162, 91, 1
78, 20, 3
91, 9, 2
9, 10, 2
3, 60, 3
4, 114, 6
42, 114, 7
196, 175, 3
3, 320, 9
320, 231, 8
231, 228, 9
228, 94, 8
42, 7, 7
120, 45, 1
175, 119, 3
199, 120, 4
119, 45, 1
33, 7, 1
6, 119, 2
45, 63, 1
219, 5, 1
202, 120, 1
175, 125, 1
300, 298, 4
298, 6, 4
38, 11, 1
11, 199, 2
196, 201, 1
201, 38, 1
45, 7, 1
33, 10, 1
15, 33, 1
9, 33, 1
162, 192, 1
197, 162, 1
3, 141, 1
162, 45, 1
196, 125, 1
11, 195, 1
65, 45, 2
120, 220, 1
141, 42, 1
63, 141, 1
141, 120, 5
33, 140, 18
20, 201, 1
11, 201, 1
78, 65, 1
175, 252, 1
252, 45, 1
114, 33, 1
174, 12, 1
12, 42, 2
114, 12, 5
340, 197, 1
63, 42, 2
163, 4, 2
163, 45, 3
45, 163, 3
197, 11, 1
195, 191, 1
220, 91, 1
63, 12, 1
12, 114, 1
65, 191, 1
114, 60, 1
64, 45, 1
60, 120, 1
122, 197, 1
213, 199, 1
6, 122, 2
120, 141, 1
175, 26, 4
26, 11, 4
202, 204, 1
203, 12, 1
120, 33, 2
91, 42, 1
6, 99, 1
99, 240, 1
221, 194, 1
194, 192, 1
140, 143, 1
143, 20, 1
20, 13, 1
93, 208, 1
208, 195, 1
221, 15, 2
15, 120, 1
91, 191, 1
221, 162, 1
221, 200, 3
199, 207, 3
94, 3, 2
94, 66, 1
66, 13, 1
102, 133, 1
12, 197, 1
102, 175, 3
13, 27, 1
27, 175, 1
175, 179, 2
179, 122, 1
122, 119, 1
119, 201, 1
4, 201, 2
120, 13, 3
179, 7, 1
119, 19, 1
4, 93, 1
93, 6, 1
196, 7, 2
175, 192, 1
125, 11, 1
206, 214, 1
214, 213, 1
93, 195, 1
33, 8, 1
162, 13, 2
13, 162, 2
174, 268, 1
175, 97, 1
122, 184, 1
184, 224, 1
224, 184, 1
184, 5, 1
91, 172, 1
172, 172, 33
172, 185, 1
185, 78, 1
60, 45, 1
6, 57, 1
57, 11, 1
125, 7, 1
60, 66, 1
102, 10, 1
142, 168, 2
163, 197, 1
7, 192, 1
197, 243, 1
78, 120, 1
78, 85, 1
240, 120, 1
33, 160, 1
160, 195, 1
320, 234, 1
234, 234, 1
234, 231, 1
228, 6, 1
196, 300, 1
197, 180, 4
221, 180, 4
180, 197, 4
180, 3, 2
180, 5, 1
311, 175, 1
199, 85, 1
13, 221, 2
219, 33, 1
331, 174, 1
220, 199, 1
146, 120, 1
205, 3, 1
41, 13, 1
38, 91, 1
5, 30, 1
30, 146, 1
168, 160, 2
270, 102, 1
4, 268, 10
268, 268, 12
268, 4, 8
268, 6, 2
196, 230, 5
230, 229, 3
229, 102, 1
196, 229, 3
229, 196, 4
230, 196, 3
230, 230, 2
229, 230, 1
91, 144, 2
15, 4, 2
140, 15, 1
15, 6, 1
33, 142, 1
142, 192, 1
192, 142, 1
199, 4, 1
19, 118, 2
38, 19, 1
91, 19, 3
220, 19, 2
120, 19, 1
15, 19, 2
197, 19, 1
10, 19, 1
4, 15, 1
192, 118, 1
